State Name,County Name,NAICS Description,Establishments
Arkansas,Columbia,Real Estate,15
Arkansas,Columbia,Religious,35
Arkansas,Conway,Real Estate,8
Arkansas,Conway,Religious,27
Arkansas,Craighead,Real Estate,120
Arkansas,Craighead,Religious,97
Arkansas,Crawford,Real Estate,35
Arkansas,Crawford,Religious,46
Arkansas,Crittenden,Real Estate,42
Arkansas,Crittenden,Religious,44
Arkansas,Cross,Real Estate,16
Arkansas,Cross,Religious,27
Arkansas,Desha,Real Estate,9
Arkansas,Desha,Religious,20
Arkansas,Drew,Real Estate,18
Arkansas,Drew,Religious,20
Arkansas,Faulkner,Real Estate,130
Arkansas,Faulkner,Religious,114
Arkansas,Franklin,Real Estate,6
Arkansas,Franklin,Religious,25
Arkansas,Fulton,Real Estate,4
Arkansas,Fulton,Religious,11
Arkansas,Garland,Real Estate,143
Arkansas,Garland,Religious,124
Arkansas,Grant,Real Estate,4
Arkansas,Grant,Religious,24
Arkansas,Greene,Real Estate,29
Arkansas,Greene,Religious,44
Arkansas,Hempstead,Real Estate,14
Arkansas,Hempstead,Religious,24
Arkansas,Hot Spring,Real Estate,13
Arkansas,Hot Spring,Religious,41
Arkansas,Howard,Real Estate,4
Arkansas,Howard,Religious,15
Arkansas,Independence,Real Estate,17
Arkansas,Independence,Religious,50
Arkansas,Izard,Real Estate,6
Arkansas,Izard,Religious,17
Arkansas,Jackson,Real Estate,13
Arkansas,Jackson,Religious,22
Arkansas,Jefferson,Real Estate,45
Arkansas,Jefferson,Religious,94
Arkansas,Johnson,Real Estate,15
Arkansas,Johnson,Religious,22
Arkansas,Lawrence,Real Estate,5
Arkansas,Lawrence,Religious,15
Arkansas,Lee,Real Estate,4
Arkansas,Lee,Religious,9
Arkansas,Lincoln,Real Estate,6
Arkansas,Lincoln,Religious,7
Arkansas,Logan,Real Estate,12
Arkansas,Logan,Religious,31
Arkansas,Lonoke,Real Estate,61
Arkansas,Lonoke,Religious,57
Arkansas,Madison,Real Estate,8
Arkansas,Madison,Religious,10
Arkansas,Marion,Real Estate,12
Arkansas,Marion,Religious,16
Arkansas,Miller,Real Estate,38
Arkansas,Miller,Religious,48
Arkansas,Mississippi,Real Estate,23
Arkansas,Mississippi,Religious,45
Arkansas,Monroe,Real Estate,4
Arkansas,Monroe,Religious,9
Arkansas,Montgomery,Real Estate,6
Arkansas,Montgomery,Religious,6
Arkansas,Nevada,Real Estate,4
Arkansas,Nevada,Religious,11
Arkansas,Ouachita,Real Estate,17
Arkansas,Ouachita,Religious,38
Arkansas,Perry,Real Estate,4
Arkansas,Perry,Religious,12
Arkansas,Phillips,Real Estate,12
Arkansas,Phillips,Religious,23
Arkansas,Pike,Real Estate,7
Arkansas,Pike,Religious,9
Arkansas,Poinsett,Real Estate,8
Arkansas,Poinsett,Religious,25
Arkansas,Polk,Real Estate,13
Arkansas,Polk,Religious,35
Arkansas,Pope,Real Estate,65
Arkansas,Pope,Religious,76
Arkansas,Prairie,Real Estate,6
Arkansas,Prairie,Religious,12
Arkansas,Pulaski,Real Estate,600
Arkansas,Pulaski,Religious,667
Arkansas,Randolph,Real Estate,12
Arkansas,Randolph,Religious,13
Arkansas,Saline,Real Estate,111
Arkansas,Saline,Religious,88
Arkansas,Scott,Real Estate,4
Arkansas,Scott,Religious,12
Arkansas,Searcy,Real Estate,4
Arkansas,Searcy,Religious,5
Arkansas,Sebastian,Real Estate,141
Arkansas,Sebastian,Religious,116
Arkansas,Sevier,Real Estate,7
Arkansas,Sevier,Religious,17
Arkansas,Sharp,Real Estate,10
Arkansas,Sharp,Religious,28
Arkansas,St. Francis,Real Estate,18
Arkansas,St. Francis,Religious,27
Arkansas,Stone,Real Estate,9
Arkansas,Stone,Religious,18
Arkansas,Union,Real Estate,24
Arkansas,Union,Religious,85
Arkansas,Van Buren,Real Estate,8
Arkansas,Van Buren,Religious,27
Arkansas,Washington,Real Estate,358
Arkansas,Washington,Religious,209
Arkansas,White,Real Estate,62
Arkansas,White,Religious,80
Arkansas,Woodruff,Real Estate,4
Arkansas,Woodruff,Religious,11
Arkansas,Yell,Real Estate,7
Arkansas,Yell,Religious,25
California,Alameda,Real Estate,"2,193"
California,Alameda,Religious,"1,315"
California,Alpine,Real Estate,3
California,Alpine,Religious,3
California,Amador,Real Estate,37
California,Amador,Religious,38
California,Butte,Real Estate,218
California,Butte,Religious,166
California,Calaveras,Real Estate,43
California,Calaveras,Religious,49
California,Colusa,Real Estate,16
California,Colusa,Religious,15
California,Contra Costa,Real Estate,"1,561"
California,Contra Costa,Religious,616
California,Del Norte,Real Estate,28
California,Del Norte,Religious,16
California,El Dorado,Real Estate,287
California,El Dorado,Religious,125
California,Fresno,Real Estate,798
California,Fresno,Religious,522
California,Glenn,Real Estate,13
California,Glenn,Religious,28
California,Humboldt,Real Estate,157
California,Humboldt,Religious,139
California,Imperial,Real Estate,141
California,Imperial,Religious,88
California,Inyo,Real Estate,22
California,Inyo,Religious,21
California,Kern,Real Estate,592
California,Kern,Religious,390
California,Kings,Real Estate,97
California,Kings,Religious,53
California,Lake,Real Estate,61
California,Lake,Religious,45
California,Lassen,Real Estate,23
California,Lassen,Religious,20
California,Los Angeles,Real Estate,"16,826"
California,Los Angeles,Religious,"6,240"
California,Madera,Real Estate,100
California,Madera,Religious,64
California,Marin,Real Estate,645
California,Marin,Religious,280
California,Mariposa,Real Estate,21
California,Mariposa,Religious,23
California,Mendocino,Real Estate,133
California,Mendocino,Religious,92
California,Merced,Real Estate,131
California,Merced,Religious,92
California,Modoc,Real Estate,4
California,Modoc,Religious,8
California,Mono,Real Estate,70
California,Mono,Religious,45
California,Monterey,Real Estate,458
California,Monterey,Religious,264
California,Napa,Real Estate,216
California,Napa,Religious,110
California,Nevada,Real Estate,204
California,Nevada,Religious,121
California,Orange,Real Estate,"7,030"
California,Orange,Religious,"1,862"
California,Placer,Real Estate,852
California,Placer,Religious,289
California,Plumas,Real Estate,34
California,Plumas,Religious,29
California,Riverside,Real Estate,"2,457"
California,Riverside,Religious,927
California,Sacramento,Real Estate,"1,736"
California,Sacramento,Religious,"1,140"
California,San Benito,Real Estate,52
California,San Benito,Religious,24
California,San Bernardino,Real Estate,"1,822"
California,San Bernardino,Religious,884
California,San Diego,Real Estate,"6,625"
California,San Diego,Religious,"2,111"
California,San Francisco,Real Estate,"2,000"
California,San Francisco,Religious,"1,152"
California,San Joaquin,Real Estate,555
California,San Joaquin,Religious,334
California,San Luis Obispo,Real Estate,471
California,San Luis Obispo,Religious,252
California,San Mateo,Real Estate,"1,317"
California,San Mateo,Religious,458
California,Santa Barbara,Real Estate,734
California,Santa Barbara,Religious,442
California,Santa Clara,Real Estate,"2,920"
California,Santa Clara,Religious,"1,080"
California,Santa Cruz,Real Estate,387
California,Santa Cruz,Religious,237
California,Shasta,Real Estate,199
California,Shasta,Religious,147
California,Siskiyou,Real Estate,47
California,Siskiyou,Religious,68
California,Solano,Real Estate,378
California,Solano,Religious,219
California,Sonoma,Real Estate,640
California,Sonoma,Religious,378
California,Stanislaus,Real Estate,427
California,Stanislaus,Religious,270
California,Statewide California,Real Estate,4
California,Statewide California,Religious,19
California,Sutter,Real Estate,82
California,Sutter,Religious,51
California,Tehama,Real Estate,37
California,Tehama,Religious,42
California,Trinity,Real Estate,7
California,Trinity,Religious,9
California,Tulare,Real Estate,315
California,Tulare,Religious,206
California,Tuolumne,Real Estate,67
California,Tuolumne,Religious,47
California,Ventura,Real Estate,"1,138"
California,Ventura,Religious,530
California,Yolo,Real Estate,270
California,Yolo,Religious,135
California,Yuba,Real Estate,34
California,Yuba,Religious,34
Colorado,Adams,Real Estate,543
Colorado,Adams,Religious,218
Colorado,Alamosa,Real Estate,18
Colorado,Alamosa,Religious,22
Colorado,Arapahoe,Real Estate,"1,461"
Colorado,Arapahoe,Religious,512
Colorado,Archuleta,Real Estate,47
Colorado,Archuleta,Religious,22
Colorado,Baca,Real Estate,3
Colorado,Baca,Religious,9
Colorado,Bent,Real Estate,3
Colorado,Bent,Religious,3
Colorado,Boulder,Real Estate,881
Colorado,Boulder,Religious,372
Colorado,Broomfield,Real Estate,182
Colorado,Broomfield,Religious,50
Colorado,Chaffee,Real Estate,86
Colorado,Chaffee,Religious,39
Colorado,Clear Creek,Real Estate,19
Colorado,Clear Creek,Religious,6
Colorado,Crowley,Real Estate,4
Colorado,Crowley,Religious,4
Colorado,Custer,Real Estate,11
Colorado,Custer,Religious,17
Colorado,Delta,Real Estate,40
Colorado,Delta,Religious,48
Colorado,Denver,Real Estate,"2,214"
Colorado,Denver,Religious,907
Colorado,Douglas,Real Estate,900
Colorado,Douglas,Religious,196
Colorado,Eagle,Real Estate,436
Colorado,Eagle,Religious,101
Colorado,El Paso,Real Estate,"1,527"
Colorado,El Paso,Religious,677
Colorado,Elbert,Real Estate,33
Colorado,Elbert,Religious,22
Colorado,Fremont,Real Estate,51
Colorado,Fremont,Religious,51
Colorado,Garfield,Real Estate,170
Colorado,Garfield,Religious,76
Colorado,Gilpin,Real Estate,5
Colorado,Gilpin,Religious,3
Colorado,Grand,Real Estate,97
Colorado,Grand,Religious,25
Colorado,Gunnison,Real Estate,99
Colorado,Gunnison,Religious,48
Colorado,Hinsdale,Real Estate,8
Colorado,Hinsdale,Religious,5
Colorado,Huerfano,Real Estate,10
Colorado,Huerfano,Religious,8
Colorado,Jefferson,Real Estate,"1,205"
Colorado,Jefferson,Religious,434
Colorado,Kit Carson,Real Estate,9
Colorado,Kit Carson,Religious,9
Colorado,La Plata,Real Estate,172
Colorado,La Plata,Religious,86
Colorado,Lake,Real Estate,14
Colorado,Lake,Religious,12
Colorado,Larimer,Real Estate,806
Colorado,Larimer,Religious,323
Colorado,Las Animas,Real Estate,18
Colorado,Las Animas,Religious,16
Colorado,Lincoln,Real Estate,5
Colorado,Lincoln,Religious,8
Colorado,Logan,Real Estate,19
Colorado,Logan,Religious,27
Colorado,Mesa,Real Estate,330
Colorado,Mesa,Religious,145
Colorado,Mineral,Real Estate,3
Colorado,Mineral,Religious,5
Colorado,Moffat,Real Estate,9
Colorado,Moffat,Religious,11
Colorado,Montezuma,Real Estate,30
Colorado,Montezuma,Religious,32
Colorado,Montrose,Real Estate,60
Colorado,Montrose,Religious,42
Colorado,Morgan,Real Estate,29
Colorado,Morgan,Religious,33
Colorado,Otero,Real Estate,9
Colorado,Otero,Religious,29
Colorado,Ouray,Real Estate,11
Colorado,Ouray,Religious,15
Colorado,Park,Real Estate,32
Colorado,Park,Religious,23
Colorado,Phillips,Real Estate,3
Colorado,Phillips,Religious,12
Colorado,Pitkin,Real Estate,261
Colorado,Pitkin,Religious,58
Colorado,Prowers,Real Estate,11
Colorado,Prowers,Religious,18
Colorado,Pueblo,Real Estate,140
Colorado,Pueblo,Religious,137
Colorado,Rio Blanco,Real Estate,8
Colorado,Rio Blanco,Religious,9
Colorado,Rio Grande,Real Estate,20
Colorado,Rio Grande,Religious,19
Colorado,Routt,Real Estate,166
Colorado,Routt,Religious,46
Colorado,Saguache,Real Estate,6
Colorado,Saguache,Religious,14
Colorado,San Juan,Real Estate,5
Colorado,San Juan,Religious,3
Colorado,San Miguel,Real Estate,96
Colorado,San Miguel,Religious,24
Colorado,Statewide Colorado,Real Estate,5
Colorado,Statewide Colorado,Religious,9
Colorado,Summit,Real Estate,337
Colorado,Summit,Religious,52
Colorado,Teller,Real Estate,67
Colorado,Teller,Religious,37
Colorado,Washington,Real Estate,6
Colorado,Washington,Religious,8
Colorado,Weld,Real Estate,376
Colorado,Weld,Religious,208
Colorado,Yuma,Real Estate,15
Colorado,Yuma,Religious,16
Connecticut,Fairfield,Real Estate,"1,039"
Connecticut,Fairfield,Religious,887
Connecticut,Hartford,Real Estate,697
Connecticut,Hartford,Religious,861
Connecticut,Litchfield,Real Estate,125
Connecticut,Litchfield,Religious,176
Connecticut,Middlesex,Real Estate,115
Connecticut,Middlesex,Religious,162
Connecticut,New Haven,Real Estate,625
Connecticut,New Haven,Religious,681
Connecticut,New London,Real Estate,183
Connecticut,New London,Religious,250
Connecticut,Statewide Connecticut,Real Estate,4
Connecticut,Statewide Connecticut,Religious,6
Connecticut,Tolland,Real Estate,76
Connecticut,Tolland,Religious,89
Connecticut,Windham,Real Estate,39
Connecticut,Windham,Religious,86
Delaware,Kent,Real Estate,187
Delaware,Kent,Religious,162
Delaware,New Castle,Real Estate,730
Delaware,New Castle,Religious,616
Delaware,Sussex,Real Estate,298
Delaware,Sussex,Religious,222
District of Columbia,District of Columbia,Real Estate,"1,394"
District of Columbia,District of Columbia,Religious,"3,256"
Florida,Alachua,Real Estate,377
Florida,Alachua,Religious,272
Florida,Baker,Real Estate,10
Florida,Baker,Religious,22
Florida,Bay,Real Estate,300
Florida,Bay,Religious,189
Florida,Bradford,Real Estate,11
Florida,Bradford,Religious,36
Florida,Brevard,Real Estate,937
Florida,Brevard,Religious,493
Florida,Broward,Real Estate,"4,313"
Florida,Broward,Religious,"1,313"
Florida,Calhoun,Real Estate,4
Florida,Calhoun,Religious,13
Florida,Charlotte,Real Estate,327
Florida,Charlotte,Religious,136
Florida,Citrus,Real Estate,178
Florida,Citrus,Religious,115
Florida,Clay,Real Estate,273
Florida,Clay,Religious,148
Florida,Collier,Real Estate,"1,387"
Florida,Collier,Religious,381
Florida,Columbia,Real Estate,48
Florida,Columbia,Religious,53
Florida,DeSoto,Real Estate,18
Florida,DeSoto,Religious,38
Florida,Dixie,Real Estate,5
Florida,Dixie,Religious,14
Florida,Duval,Real Estate,"1,498"
Florida,Duval,Religious,846
Florida,Escambia,Real Estate,374
Florida,Escambia,Religious,298
Florida,Flagler,Real Estate,214
Florida,Flagler,Religious,86
Florida,Franklin,Real Estate,17
Florida,Franklin,Religious,23
Florida,Gadsden,Real Estate,19
Florida,Gadsden,Religious,49
Florida,Gilchrist,Real Estate,6
Florida,Gilchrist,Religious,17
Florida,Glades,Real Estate,7
Florida,Glades,Religious,9
Florida,Gulf,Real Estate,30
Florida,Gulf,Religious,20
Florida,Hamilton,Real Estate,5
Florida,Hamilton,Religious,14
Florida,Hardee,Real Estate,19
Florida,Hardee,Religious,29
Florida,Hendry,Real Estate,23
Florida,Hendry,Religious,37
Florida,Hernando,Real Estate,211
Florida,Hernando,Religious,114
Florida,Highlands,Real Estate,97
Florida,Highlands,Religious,119
Florida,Hillsborough,Real Estate,"2,587"
Florida,Hillsborough,Religious,943
Florida,Holmes,Real Estate,6
Florida,Holmes,Religious,28
Florida,Indian River,Real Estate,310
Florida,Indian River,Religious,160
Florida,Jackson,Real Estate,30
Florida,Jackson,Religious,56
Florida,Jefferson,Real Estate,8
Florida,Jefferson,Religious,18
Florida,Lake,Real Estate,513
Florida,Lake,Religious,272
Florida,Lee,Real Estate,"1,767"
Florida,Lee,Religious,496
Florida,Leon,Real Estate,427
Florida,Leon,Religious,422
Florida,Levy,Real Estate,28
Florida,Levy,Religious,40
Florida,Madison,Real Estate,10
Florida,Madison,Religious,21
Florida,Manatee,Real Estate,747
Florida,Manatee,Religious,297
Florida,Marion,Real Estate,453
Florida,Marion,Religious,255
Florida,Martin,Real Estate,369
Florida,Martin,Religious,153
Florida,Miami-Dade,Real Estate,"6,213"
Florida,Miami-Dade,Religious,"1,733"
Florida,Monroe,Real Estate,364
Florida,Monroe,Religious,151
Florida,Nassau,Real Estate,150
Florida,Nassau,Religious,94
Florida,Okaloosa,Real Estate,445
Florida,Okaloosa,Religious,200
Florida,Okeechobee,Real Estate,41
Florida,Okeechobee,Religious,35
Florida,Orange,Real Estate,"3,168"
Florida,Orange,Religious,991
Florida,Osceola,Real Estate,642
Florida,Osceola,Religious,172
Florida,Palm Beach,Real Estate,"3,597"
Florida,Palm Beach,Religious,"1,275"
Florida,Pasco,Real Estate,677
Florida,Pasco,Religious,282
Florida,Pinellas,Real Estate,"2,084"
Florida,Pinellas,Religious,739
Florida,Polk,Real Estate,760
Florida,Polk,Religious,558
Florida,Putnam,Real Estate,45
Florida,Putnam,Religious,77
Florida,Santa Rosa,Real Estate,255
Florida,Santa Rosa,Religious,117
Florida,Sarasota,Real Estate,"1,189"
Florida,Sarasota,Religious,466
Florida,Seminole,Real Estate,907
Florida,Seminole,Religious,307
Florida,St. Johns,Real Estate,644
Florida,St. Johns,Religious,173
Florida,St. Lucie,Real Estate,328
Florida,St. Lucie,Religious,205
Florida,Statewide Florida,Real Estate,7
Florida,Statewide Florida,Religious,15
Florida,Sumter,Real Estate,188
Florida,Sumter,Religious,64
Florida,Suwannee,Real Estate,28
Florida,Suwannee,Religious,40
Florida,Taylor,Real Estate,17
Florida,Taylor,Religious,31
Florida,Union,Real Estate,5
Florida,Union,Religious,8
Florida,Volusia,Real Estate,819
Florida,Volusia,Religious,519
Florida,Wakulla,Real Estate,16
Florida,Wakulla,Religious,27
Florida,Walton,Real Estate,411
Florida,Walton,Religious,87
Florida,Washington,Real Estate,18
Florida,Washington,Religious,32
Georgia,Appling,Real Estate,7
Georgia,Appling,Religious,32
Georgia,Bacon,Real Estate,3
Georgia,Bacon,Religious,10
Georgia,Baldwin,Real Estate,26
Georgia,Baldwin,Religious,37
Georgia,Banks,Real Estate,7
Georgia,Banks,Religious,16
Georgia,Barrow,Real Estate,67
Georgia,Barrow,Religious,51
Georgia,Bartow,Real Estate,96
Georgia,Bartow,Religious,81
Georgia,Ben Hill,Real Estate,9
Georgia,Ben Hill,Religious,17
Georgia,Berrien,Real Estate,7
Georgia,Berrien,Religious,13
Georgia,Bibb,Real Estate,157
Georgia,Bibb,Religious,202
Georgia,Bleckley,Real Estate,5
Georgia,Bleckley,Religious,16
Georgia,Brooks,Real Estate,6
Georgia,Brooks,Religious,19
Georgia,Bryan,Real Estate,59
Georgia,Bryan,Religious,34
Georgia,Bulloch,Real Estate,69
Georgia,Bulloch,Religious,57
Georgia,Burke,Real Estate,16
Georgia,Burke,Religious,21
Georgia,Butts,Real Estate,18
Georgia,Butts,Religious,23
Georgia,Camden,Real Estate,45
Georgia,Camden,Religious,49
Georgia,Candler,Real Estate,5
Georgia,Candler,Religious,10
Georgia,Carroll,Real Estate,108
Georgia,Carroll,Religious,121
Georgia,Catoosa,Real Estate,36
Georgia,Catoosa,Religious,46
Georgia,Charlton,Real Estate,3
Georgia,Charlton,Religious,6
Georgia,Chatham,Real Estate,454
Georgia,Chatham,Religious,325
Georgia,Chattooga,Real Estate,8
Georgia,Chattooga,Religious,30
Georgia,Cherokee,Real Estate,352
Georgia,Cherokee,Religious,157
Georgia,Clarke,Real Estate,200
Georgia,Clarke,Religious,134
Georgia,Clayton,Real Estate,123
Georgia,Clayton,Religious,137
Georgia,Cobb,Real Estate,"1,295"
Georgia,Cobb,Religious,527
Georgia,Coffee,Real Estate,16
Georgia,Coffee,Religious,42
Georgia,Colquitt,Real Estate,22
Georgia,Colquitt,Religious,51
Georgia,Columbia,Real Estate,119
Georgia,Columbia,Religious,102
Georgia,Coweta,Real Estate,186
Georgia,Coweta,Religious,100
Georgia,Crisp,Real Estate,17
Georgia,Crisp,Religious,23
Georgia,Dade,Real Estate,4
Georgia,Dade,Religious,20
Georgia,Dawson,Real Estate,36
Georgia,Dawson,Religious,28
Georgia,DeKalb,Real Estate,"1,167"
Georgia,DeKalb,Religious,543
Georgia,Decatur,Real Estate,17
Georgia,Decatur,Religious,33
Georgia,Dodge,Real Estate,7
Georgia,Dodge,Religious,25
Georgia,Dooly,Real Estate,4
Georgia,Dooly,Religious,9
Georgia,Dougherty,Real Estate,86
Georgia,Dougherty,Religious,96
Georgia,Douglas,Real Estate,121
Georgia,Douglas,Religious,79
Georgia,Early,Real Estate,5
Georgia,Early,Religious,16
Georgia,Effingham,Real Estate,37
Georgia,Effingham,Religious,47
Georgia,Elbert,Real Estate,4
Georgia,Elbert,Religious,25
Georgia,Emanuel,Real Estate,5
Georgia,Emanuel,Religious,21
Georgia,Evans,Real Estate,4
Georgia,Evans,Religious,14
Georgia,Fannin,Real Estate,55
Georgia,Fannin,Religious,41
Georgia,Fayette,Real Estate,260
Georgia,Fayette,Religious,142
Georgia,Floyd,Real Estate,71
Georgia,Floyd,Religious,103
Georgia,Forsyth,Real Estate,409
